entity_id,state,last_changed
sensor.mp8_temperature,4.983198973666666,2024-02-21T02:00:00.000Z
sensor.mp8_temperature,5.039989412166666,2024-02-21T03:00:00.000Z
sensor.mp8_temperature,5.443185662333334,2024-02-21T04:00:00.000Z
sensor.mp8_temperature,5.519982262166667,2024-02-21T05:00:00.000Z
sensor.mp8_temperature,5.440029568333333,2024-02-21T06:00:00.000Z
sensor.mp8_temperature,5.316965365666666,2024-02-21T07:00:00.000Z
sensor.mp8_temperature,5,2024-02-21T08:00:00.000Z
sensor.mp8_temperature,5,2024-02-21T09:00:00.000Z
sensor.mp8_temperature,5.4019845528333335,2024-02-21T11:00:00.000Z
sensor.mp8_temperature,5.834477274027777,2024-02-21T12:00:00.000Z
sensor.mp8_temperature,6.575957075055555,2024-02-21T13:00:00.000Z
sensor.mp8_temperature,8.990957409750001,2024-02-21T14:00:00.000Z
sensor.mp8_temperature,10.960182819111111,2024-02-21T15:00:00.000Z
sensor.mp8_temperature,13.365971009972222,2024-02-21T16:00:00.000Z
sensor.mp8_temperature,13.571073103111111,2024-02-21T17:00:00.000Z
sensor.mp8_temperature,12.581675504000001,2024-02-21T18:00:00.000Z
sensor.mp8_temperature,11.916393331944443,2024-02-21T19:00:00.000Z
sensor.mp8_temperature,12.316070521333332,2024-02-21T20:00:00.000Z
sensor.mp8_temperature,12.951768537916669,2024-02-21T21:00:00.000Z
sensor.mp8_temperature,12.699993691166668,2024-02-21T22:00:00.000Z
sensor.mp8_temperature,12.502833596333334,2024-02-21T23:00:00.000Z
sensor.mp8_temperature,12.119267133888888,2024-02-22T00:00:00.000Z
sensor.mp8_temperature,12.049997767777777,2024-02-22T01:00:00.000Z
sensor.mp8_temperature,11.466650467805556,2024-02-22T02:00:00.000Z
sensor.mp8_temperature,11.050009213194443,2024-02-22T03:00:00.000Z
sensor.mp8_temperature,10.648385355388887,2024-02-22T04:00:00.000Z
sensor.mp8_temperature,10.1000356835,2024-02-22T05:00:00.000Z
sensor.mp8_temperature,10,2024-02-22T06:00:00.000Z
sensor.mp8_temperature,10.059975739,2024-02-22T07:00:00.000Z
sensor.mp8_temperature,10.180005175833333,2024-02-22T08:00:00.000Z
sensor.mp8_temperature,10.335075472333333,2024-02-22T09:00:00.000Z
sensor.mp8_temperature,10.565669946666667,2024-02-22T10:00:00.000Z
sensor.mp8_temperature,9.999972572833334,2024-02-22T11:00:00.000Z
sensor.mp8_temperature,10,2024-02-22T12:00:00.000Z
sensor.mp8_temperature,10.260833306305555,2024-02-22T13:00:00.000Z
sensor.mp8_temperature,11.620466686472222,2024-02-22T14:00:00.000Z
sensor.mp8_temperature,12.693837463916667,2024-02-22T15:00:00.000Z
sensor.mp8_temperature,13.610526401000001,2024-02-22T16:00:00.000Z
sensor.mp8_temperature,14.546957503527778,2024-02-22T17:00:00.000Z
sensor.mp8_temperature,15.620002291694446,2024-02-22T18:00:00.000Z
sensor.mp8_temperature,15.001925044222224,2024-02-22T19:00:00.000Z
sensor.mp8_temperature,15.518529321916667,2024-02-22T20:00:00.000Z
sensor.mp8_temperature,14.178303595638889,2024-02-22T21:00:00.000Z
sensor.mp8_temperature,12.940248502944444,2024-02-22T22:00:00.000Z
sensor.mp8_temperature,11.823309823833332,2024-02-22T23:00:00.000Z
sensor.mp8_temperature,11.2119760625,2024-02-23T00:00:00.000Z
sensor.mp8_temperature,10.744466488194442,2024-02-23T01:00:00.000Z
sensor.mp8_temperature,10.107596605666666,2024-02-23T02:00:00.000Z
sensor.mp8_temperature,9.178166958194444,2024-02-23T03:00:00.000Z
sensor.mp8_temperature,8.473815105000002,2024-02-23T04:00:00.000Z
sensor.mp8_temperature,7.961514489722222,2024-02-23T05:00:00.000Z
sensor.mp8_temperature,7.309480096972223,2024-02-23T06:00:00.000Z
sensor.mp8_temperature,6.7,2024-02-23T07:00:00.000Z
sensor.mp8_temperature,6.1748481706666665,2024-02-23T08:00:00.000Z
sensor.mp8_temperature,6.505189720333333,2024-02-23T09:00:00.000Z
sensor.mp8_temperature,6.1148231258333325,2024-02-23T10:00:00.000Z
sensor.mp8_temperature,6.028997469166666,2024-02-23T11:00:00.000Z
sensor.mp8_temperature,5.9709991647222225,2024-02-23T12:00:00.000Z
sensor.mp8_temperature,6.444768340666666,2024-02-23T13:00:00.000Z
sensor.mp8_temperature,9.701889195861112,2024-02-23T14:00:00.000Z
sensor.mp8_temperature,12.665453474916667,2024-02-23T15:00:00.000Z
sensor.mp8_temperature,17.362898291333334,2024-02-23T16:00:00.000Z
sensor.mp8_temperature,19.239470780916665,2024-02-23T17:00:00.000Z
sensor.mp8_temperature,17.43654220261111,2024-02-23T18:00:00.000Z
sensor.mp8_temperature,16.07647155661111,2024-02-23T19:00:00.000Z
sensor.mp8_temperature,15.160174200361112,2024-02-23T20:00:00.000Z
sensor.mp8_temperature,9.298535369388889,2024-02-23T21:00:00.000Z
sensor.mp8_temperature,5.88661040686111,2024-02-23T22:00:00.000Z
sensor.mp8_temperature,4.108234243666667,2024-02-23T23:00:00.000Z
sensor.mp8_temperature,2.928136560111111,2024-02-24T00:00:00.000Z
sensor.mp8_temperature,1.897915709,2024-02-24T01:00:00.000Z
sensor.mp8_temperature,1.2528410390555555,2024-02-24T02:00:00.000Z
sensor.mp8_temperature,0.4817932443333333,2024-02-24T03:00:00.000Z
sensor.mp8_temperature,-0.84482095025,2024-02-24T04:00:00.000Z
sensor.mp8_temperature,-1.9984003640277779,2024-02-24T05:00:00.000Z
sensor.mp8_temperature,-2.6272399543055553,2024-02-24T06:00:00.000Z
sensor.mp8_temperature,-3.6905170330833332,2024-02-24T07:00:00.000Z
sensor.mp8_temperature,-4.578046344944444,2024-02-24T08:00:00.000Z
sensor.mp8_temperature,-5.550683659833333,2024-02-24T09:00:00.000Z
sensor.mp8_temperature,-6.031248180083334,2024-02-24T10:00:00.000Z
sensor.mp8_temperature,-6.652193344333334,2024-02-24T11:00:00.000Z
sensor.mp8_temperature,-6.660000693000001,2024-02-24T12:00:00.000Z
sensor.mp8_temperature,-5.529369725944444,2024-02-24T13:00:00.000Z
sensor.mp8_temperature,-2.1334053566666666,2024-02-24T14:00:00.000Z
sensor.mp8_temperature,0.7348547021111113,2024-02-24T15:00:00.000Z
sensor.mp8_temperature,4.114797163166666,2024-02-24T16:00:00.000Z
sensor.mp8_temperature,5.230543720666667,2024-02-24T17:00:00.000Z
sensor.mp8_temperature,5.849990349027777,2024-02-24T18:00:00.000Z
sensor.mp8_temperature,5.562630705138889,2024-02-24T19:00:00.000Z
sensor.mp8_temperature,7.665420468305555,2024-02-24T20:00:00.000Z
sensor.mp8_temperature,3.4671746598055555,2024-02-24T21:00:00.000Z
sensor.mp8_temperature,1.4106266866666666,2024-02-24T22:00:00.000Z
sensor.mp8_temperature,0.6928409899444444,2024-02-24T23:00:00.000Z
sensor.mp8_temperature,0,2024-02-25T00:00:00.000Z
sensor.mp8_temperature,-0.14000425233333333,2024-02-25T01:00:00.000Z
sensor.mp8_temperature,-0.30754180033333334,2024-02-25T02:00:00.000Z
sensor.mp8_temperature,-0.0524818855,2024-02-25T03:00:00.000Z
sensor.mp8_temperature,0,2024-02-25T04:00:00.000Z
sensor.mp8_temperature,0,2024-02-25T05:00:00.000Z
sensor.mp8_temperature,0.000017757666666666505,2024-02-25T06:00:00.000Z
sensor.mp8_temperature,-0.08081035016666667,2024-02-25T07:00:00.000Z
sensor.mp8_temperature,0.0400669695,2024-02-25T08:00:00.000Z
sensor.mp8_temperature,0,2024-02-25T09:00:00.000Z
sensor.mp8_temperature,0,2024-02-25T10:00:00.000Z
sensor.mp8_temperature,0.0400040385,2024-02-25T11:00:00.000Z
sensor.mp8_temperature,0.42497606116666664,2024-02-25T12:00:00.000Z
sensor.mp8_temperature,1.5636300635833333,2024-02-25T13:00:00.000Z
sensor.mp8_temperature,3.6987763033333336,2024-02-25T14:00:00.000Z
sensor.mp8_temperature,5.681137784111111,2024-02-25T15:00:00.000Z
sensor.mp8_temperature,7.992478131666666,2024-02-25T16:00:00.000Z
sensor.mp8_temperature,9.164918306805555,2024-02-25T17:00:00.000Z
sensor.mp8_temperature,8.831223445111112,2024-02-25T18:00:00.000Z
sensor.mp8_temperature,7.761447382888889,2024-02-25T19:00:00.000Z
sensor.mp8_temperature,7.187129023555555,2024-02-25T20:00:00.000Z
sensor.mp8_temperature,6.729070684611112,2024-02-25T21:00:00.000Z
sensor.mp8_temperature,7.183335977777777,2024-02-25T22:00:00.000Z
